word	synsets
командировочный_ADJ::предписание_NOUN	["121158-N", "2428-N", "9565-N"]
фугасный_ADJ::снаряд_NOUN	["8104-N", "811-N"]
мелеуз_NOUN	["134530-N", "135115-N"]
разгребание_NOUN	["111902-N", "112070-N"]
регистровая_ADJ::память_NOUN	["106555-N", "143950-N", "7650-N"]
калькулятор_NOUN	["106555-N", "149201-N", "2754-N", "510-N"]
радирование_NOUN	["106542-N", "106876-N"]
антитеррористический_ADJ::деятельность_NOUN	["106713-N", "3382-N", "6952-N"]
сексот_NOUN	["2550-N", "8481-N"]
борт_NOUN	["107167-N", "114169-N", "147284-N"]
плата_NOUN::за_ADP::природный_ADJ::ресурс_NOUN	["1242-N", "144653-N"]
советский_ADJ::социалистический_ADJ::республика_NOUN::адыгеть_NOUN	["100028-N", "2637-N"]
проявление_NOUN::изображение_NOUN	["112244-N", "6052-N"]
могильник_NOUN	["147833-N", "2525-N", "7937-N"]
пилюля_NOUN	["110163-N", "151820-N"]
скиф_NOUN	["125949-N", "7739-N"]
владелец_NOUN::акция_NOUN	["130810-N", "305-N"]
биотуалет_NOUN	["120599-N", "129993-N"]
прокопка_NOUN	["106772-N", "111791-N", "112004-N"]
переход_NOUN::на_ADP::сторона_NOUN	["111260-N", "111281-N", "111283-N", "117315-N"]
туретчина_NOUN	["2062-N", "445-N"]
бальзам_NOUN::на_ADP::душа_NOUN	["117696-N", "129710-N"]
шантажистка_NOUN	["639-N", "8791-N"]
розыскнать_ADJ::деятельность_NOUN	["117371-N", "118282-N"]
накатка_NOUN	["106504-N", "106698-N"]
кубня_NOUN	["100022-N", "100079-N", "152701-N"]
вурдалак_NOUN	["121981-N", "122222-N"]
рекламный_ADJ::практика_NOUN	["106878-N", "107125-N"]
оцифровка_NOUN	["106456-N", "106785-N", "123487-N"]
прочесывание_NOUN	["111998-N", "120734-N"]
дорабатывание_NOUN	["112145-N", "114999-N"]
садовый_ADJ::клубника_NOUN	["107842-N", "107871-N", "144341-N"]
неман_NOUN	["134530-N", "136773-N"]
картина_NOUN::на_ADP::холст_NOUN	["4908-N", "6001-N"]
перебрасывание_NOUN	["107381-N", "115751-N", "117685-N"]
целлюлит_NOUN	["111475-N", "136609-N", "9533-N"]
монашка_NOUN	["4474-N", "4860-N", "7198-N"]
полоумие_NOUN	["3949-N", "616-N"]
панель_NOUN	["149201-N", "510-N"]
гиндукуш_NOUN	["100108-N", "5591-N", "5657-N"]
фотостудия_NOUN	["1251-N", "149440-N"]
полтина_NOUN	["105499-N", "3530-N"]
световой_ADJ::маяк_NOUN	["107725-N", "2525-N"]
ушанка_NOUN	["3510-N", "8114-N"]
фактология_NOUN	["106886-N", "114457-N"]
заземлять_VERB::устройство_NOUN	["106553-N", "106555-N", "111092-N"]
газовый_ADJ::конденсат_NOUN	["135726-N", "145-N", "150-N", "2578-N"]
житель_NOUN::брянск_NOUN	["369-N", "4773-N", "589-N"]
подтягивание_NOUN	["111484-N", "112076-N"]
всеволожск_NOUN	["134530-N", "136785-N"]
бездомный_ADJ::ребенок_NOUN	["125238-N", "125921-N", "153029-N", "4350-N", "8515-N"]
штопор_NOUN	["106587-N", "107447-N", "111085-N", "125435-N", "125436-N", "154265-N"]
таможенный_ADJ::сотрудник_NOUN	["134854-N", "2551-N", "3361-N", "6527-N"]
исилькуль_NOUN	["134530-N", "136803-N"]
контрабандный_ADJ::провоз_NOUN	["118776-N", "153186-N"]
канонад_NOUN::артиллерия_NOUN	["115663-N", "147503-N", "148230-N", "7560-N"]
морской_ADJ::миля_NOUN	["109697-N", "109919-N"]
стремление_NOUN::к_ADP::слава_NOUN	["106647-N", "117050-N"]
бравада_NOUN	["113119-N", "115900-N", "125439-N", "125855-N"]
загрузка_NOUN	["111882-N", "148753-N"]
вяз_NOUN	["108276-N", "3364-N"]
участковый_ADJ::милиция_NOUN	["136183-N", "6527-N"]
броневой_NOUN	["107422-N", "120350-N", "121057-N"]
нормативно-сметный_ADJ::документация_NOUN	["1271-N", "2428-N"]
табор_NOUN	["113686-N", "142147-N", "7196-N"]
петушок_NOUN	["107876-N", "144174-N"]
растапливание_NOUN	["108948-N", "117449-N", "117729-N"]
телохранитель_NOUN	["150555-N", "7228-N"]
машинист_NOUN::поезд_NOUN	["4600-N", "4993-N"]
хранилище_NOUN::банковский_ADJ::ценность_NOUN	["106625-N", "3265-N"]
укол_NOUN	["107094-N", "127537-N"]
отбор_NOUN::проба_NOUN	["116296-N", "121187-N", "124274-N"]
лоток_NOUN	["118275-N", "4497-N"]
перспективность_NOUN	["118150-N", "119800-N"]
дакка_NOUN	["151357-N", "242-N", "3208-N"]
акмолинскать_ADJ::область_NOUN	["100056-N", "2052-N"]
добыча_NOUN::урановый_ADJ::руда_NOUN	["110916-N", "112640-N"]
поселковый_ADJ::дума_NOUN	["143970-N", "144486-N", "1876-N", "3909-N"]
сельский_ADJ::исполнительный_ADJ::орган_NOUN	["143970-N", "144486-N", "2645-N"]
трап_NOUN::судно_NOUN	["107201-N", "2525-N"]
бутылочка_NOUN::для_ADP::кормление_NOUN	["2173-N", "8218-N"]
рокер_NOUN	["113644-N", "161-N", "5577-N"]
пиратство_NOUN	["122242-N", "5893-N", "9425-N"]
интеллектуальность_NOUN	["106766-N", "148416-N"]
набивка_NOUN	["106631-N", "110751-N"]
периметр_NOUN::геометрический_ADJ::фигура_NOUN	["106717-N", "106841-N"]
расчесывание_NOUN	["106548-N", "111370-N"]
интраокулярный_ADJ::линза_NOUN	["1068-N", "3470-N", "3471-N"]
ученица_NOUN::третий_ADJ::класс_NOUN	["10092-N", "1606-N"]
стационарный_ADJ::медицинский_ADJ::обслуживание_NOUN	["1061-N", "1062-N", "106631-N", "129710-N"]
чеченец_NOUN	["106197-N", "143651-N"]
швартовый_ADJ::трос_NOUN	["117668-N", "143489-N"]
боксер_NOUN	["4454-N", "5906-N", "7697-N"]
начальственность_NOUN	["118936-N", "118937-N"]
симбиотический_ADJ::сожительство_NOUN	["134892-N", "134894-N"]
неизлечимый_ADJ::заболевание_NOUN	["121261-N", "143873-N"]
загазованность_NOUN	["2889-N", "75-N"]
лунный_ADJ::затмение_NOUN	["128005-N", "131601-N", "131609-N"]
смиренность_NOUN	["118965-N", "123510-N", "123512-N"]
расшивание_NOUN	["106631-N", "106632-N", "107002-N", "109444-N", "112763-N", "134618-N"]
глухомань_NOUN	["120194-N", "143001-N", "324-N"]
свет_NOUN::в_ADP::глаз_NOUN	["113003-N", "113005-N"]
оксидировка_NOUN	["112244-N", "6052-N"]
перчатка_NOUN	["106553-N", "130019-N", "131272-N", "2498-N"]
пробел_NOUN::в_ADP::текст_NOUN	["127407-N", "151247-N"]
восстановление_NOUN::плодородие_NOUN::почва_NOUN	["4167-N", "4168-N"]
заозерный_NOUN	["134530-N", "136746-N"]
река_NOUN::арп_NOUN	["100022-N", "152701-N"]
цахкадзор_NOUN	["134142-N", "242-N"]
оперативник_NOUN	["129475-N", "136183-N", "138467-N", "6527-N"]
ореол_NOUN::вокруг_ADP::голова_NOUN	["107021-N", "109470-N"]
электрокардиостимулятор_NOUN	["1068-N", "1320-N", "2977-N"]
агротоварищество_NOUN	["124206-N", "4071-N", "829-N"]
клаустрофобия_NOUN	["106792-N", "135768-N", "3949-N"]
аптечный_ADJ::пункт_NOUN	["1037-N", "106560-N", "2301-N", "5406-N", "6324-N"]
юридический_ADJ::процедура_NOUN	["10161-N", "122095-N"]
марийка_NOUN	["100046-N", "139862-N"]
река_NOUN::черный_ADJ	["100022-N", "152701-N"]
растяжение_NOUN	["111370-N", "112731-N"]
брешь_NOUN::в_ADP::бюджет_NOUN	["107498-N", "123535-N", "148916-N"]
крюк_NOUN::по_ADP::путь_NOUN	["106515-N", "106757-N"]
оговорка_NOUN	["106509-N", "111134-N", "130864-N", "134012-N"]
генеральный_ADJ::ассамблея_NOUN::оон_NOUN	["106782-N", "118192-N"]
рикошет_NOUN	["111963-N", "115980-N", "133507-N"]
анимация_NOUN	["1421-N", "540-N"]
каменный_ADJ::глыба_NOUN	["107131-N", "107342-N", "108698-N"]
глушитель_NOUN	["106553-N", "106555-N"]
концертный_ADJ::тур_NOUN	["111094-N", "2661-N"]
контрразведчица_NOUN	["8455-N", "8481-N"]
мыс_NOUN	["124423-N", "130648-N"]
грейпфрут_NOUN	["354-N", "5436-N"]
неблагоприятность_NOUN	["106775-N", "120142-N"]
фосфорит_NOUN	["131271-N", "132404-N", "2445-N"]
всеохватность_NOUN	["115387-N", "119640-N"]
послушница_NOUN	["153097-N", "4474-N"]
миопия_NOUN	["136609-N", "616-N", "6961-N"]
хорватка_NOUN	["100046-N", "139862-N"]
нефтегазодобывать_ADJ::отрасль_NOUN	["133121-N", "3724-N"]
остров_NOUN::русский_ADJ	["107135-N", "3465-N", "7166-N"]
подводный_ADJ::флот_NOUN	["145609-N", "206-N"]
кастрюлька_NOUN	["111779-N", "126838-N", "2513-N"]
разворовывание_NOUN	["116891-N", "144011-N", "4131-N"]
слив_NOUN	["106557-N", "109705-N"]
северо-западный_ADJ::африка_NOUN	["100076-N", "7166-N"]
перекапывание_NOUN	["106631-N", "115184-N"]
поправление_NOUN::здоровье_NOUN	["117855-N", "120955-N"]
гавканье_NOUN	["107093-N", "153034-N"]
депозитарный_ADJ::обслуживание_NOUN	["106598-N", "106626-N"]
маневровый_ADJ::парк_NOUN	["109832-N", "233-N", "4555-N", "5563-N"]
отставание_NOUN	["131645-N", "150306-N"]
мотыль_NOUN	["126153-N", "153863-N"]
потягивание_NOUN	["106932-N", "112265-N"]
авиационный_ADJ::производство_NOUN	["2282-N", "5357-N"]
примадонна_NOUN	["1413-N", "151655-N", "7539-N", "8748-N"]
гидроусилитель_NOUN	["468-N", "5645-N"]
выгораживание_NOUN	["115193-N", "115858-N", "546-N"]
урановый_ADJ::котел_NOUN	["147833-N", "2525-N", "7937-N"]
перигей_NOUN::орбита_NOUN	["120377-N", "148968-N"]
капитализация_NOUN::прибыль_NOUN	["106631-N", "106632-N", "106785-N", "106950-N"]
культура_NOUN::виноград_ADJ	["107840-N", "107872-N", "141883-N", "144172-N", "144309-N", "4339-N"]
выпендривание_NOUN	["116115-N", "116806-N", "117968-N"]
зоосад_NOUN	["10201-N", "962-N"]
цена_NOUN	["112933-N", "112934-N"]
клоун_NOUN	["125125-N", "125127-N", "126525-N", "142078-N", "150507-N"]
заграничный_ADJ::командировка_NOUN	["130447-N", "7094-N"]
гроши_NOUN	["1265-N", "3653-N", "6531-N", "7656-N"]
синайский_ADJ::полуостров_NOUN	["3224-N", "3392-N"]
автомобильный_ADJ::затор_NOUN	["112324-N", "116224-N"]
финансовый_ADJ::аренда_NOUN	["1322-N", "150775-N"]
сын_NOUN	["144937-N", "147162-N", "3230-N", "6907-N"]
научно-исследовательский_ADJ::институт_NOUN	["132529-N", "1390-N"]
касим_NOUN::рязанский_ADJ::область_NOUN	["134530-N", "136898-N"]
электроплитка_NOUN	["136714-N", "8061-N"]
оптический_ADJ::сканирование_NOUN	["111591-N", "132037-N", "1348-N", "150388-N", "5474-N"]
церковный_ADJ::певчий_NOUN	["114195-N", "120017-N", "1431-N"]
прецизиоть_ADJ::оборудование_NOUN	["106553-N", "106555-N", "1320-N"]
продюсирование_NOUN	["106493-N", "106494-N", "106556-N"]
чартерный_ADJ::договор_NOUN	["2748-N", "8143-N"]
фантастический_ADJ::мечта_NOUN	["106468-N", "106476-N", "107258-N"]
федеральный_ADJ::служба_NOUN::безопасность_NOUN	["136000-N", "3867-N", "6993-N"]
гренада_NOUN	["107135-N", "3465-N", "7166-N"]
бекон_NOUN	["1225-N", "4572-N"]
соревнование_NOUN::по_ADP::хаф-пайпа_NOUN	["145191-N", "3240-N"]
дискриминация_NOUN::по_ADP::половой_ADJ::признак_NOUN	["117998-N", "272-N", "8500-N"]
нокаут_NOUN	["107404-N", "111963-N"]
за_ADP::грош_NOUN	["106760-N", "121223-N", "564-N"]
желтать_ADJ::карточка_NOUN	["122184-N", "128914-N", "150492-N"]
костромскать_NOUN::область_NOUN::._PUNCT	["2637-N", "2640-N"]
триполи_NOUN	["151357-N", "242-N", "3208-N"]
капеллан_NOUN	["4474-N", "4860-N", "7198-N"]
кувейт_NOUN	["105456-N", "2062-N", "445-N"]
приамурье_NOUN	["100076-N", "7091-N", "7166-N"]
диплом_NOUN	["107000-N", "121677-N"]
сокращение_NOUN::работник_NOUN	["154294-N", "868-N"]
город_NOUN::орджоникидзй_NOUN	["123680-N", "145516-N", "242-N"]
нектар_NOUN	["110960-N", "143752-N", "147992-N"]
понижать_VERB::слух_NOUN	["106567-N", "106665-N", "118046-N", "136609-N", "3406-N", "616-N"]
плод_NOUN::тыква_NOUN	["106554-N", "107871-N"]
нравственный_ADJ::качество_NOUN	["106450-N", "106512-N"]
сучение_NOUN	["106938-N", "117094-N"]
спортивный_ADJ::молот_NOUN	["128563-N", "2498-N"]
школьный_ADJ::доска_NOUN	["1320-N", "3149-N"]
доморощенность_NOUN	["118165-N", "118389-N", "118998-N"]
прищур_NOUN	["107545-N", "112037-N"]
проявление_NOUN::фото_NOUN	["106534-N", "106631-N", "117035-N"]
пузырь_NOUN::на_ADP::рынок_NOUN	["106462-N", "7277-N"]
ассимилирований_NOUN::народ_NOUN	["115221-N", "115222-N"]
книголюб_NOUN	["110091-N", "150555-N"]
защитник_NOUN::обвиняемый_NOUN	["2064-N", "2598-N"]
толковость_NOUN	["106775-N", "118352-N"]
приклад_NOUN	["106509-N", "106553-N", "107496-N"]
шаблонный_ADJ::фраза_NOUN	["107257-N", "124174-N"]
дрожание_NOUN	["114517-N", "125011-N", "130971-N"]
шоколадка_NOUN	["106554-N", "120830-N"]
информационный_ADJ::-_PUNCT::рекламный_ADJ::работа_NOUN	["106501-N", "106562-N"]
озеленение_NOUN	["116118-N", "4661-N"]
метание_NOUN::диск_NOUN	["7966-N", "8138-N"]
мраморный_ADJ::окраска_NOUN	["107987-N", "116889-N"]
обобщение_NOUN::данные_NOUN	["106456-N", "124899-N"]
перекладина_NOUN	["117756-N", "117759-N"]
шизофренический_ADJ::психоз_NOUN	["110392-N", "3949-N"]
ретроспектива_NOUN	["106710-N", "106898-N", "115033-N"]
южный_ADJ::америка_NOUN	["3224-N", "6040-N"]
кабаре_NOUN	["134971-N", "4084-N", "4543-N"]
областной_ADJ::руководство_NOUN	["117041-N", "117042-N", "120679-N"]
супса_NOUN	["100022-N", "152701-N"]
асфиксия_NOUN	["107586-N", "125011-N", "9528-N"]
винтокрылый_ADJ::машина_NOUN	["137876-N", "142555-N", "145667-N", "169-N", "211-N", "8728-N"]
троянец_NOUN	["369-N", "4773-N", "589-N"]
старческий_ADJ::маразм_NOUN	["141543-N", "5801-N"]
по_ADP::добрый_ADJ::воля_NOUN	["124019-N", "135601-N", "150306-N"]
суффикс_NOUN	["113860-N", "124077-N"]
телемастер_NOUN	["111238-N", "2550-N"]
обучение_NOUN::новый_ADJ::профессия_NOUN	["1487-N", "1613-N"]
греча_NOUN	["334-N", "6889-N"]
сход_NOUN::состав_NOUN	["154643-N", "154644-N", "5196-N"]
тихоходность_NOUN	["118957-N", "150306-N"]
отделение_NOUN::моча_NOUN	["120550-N", "152812-N"]
пинцет_NOUN	["126891-N", "2977-N"]
грамота_NOUN::на_ADP::берест_NOUN	["125350-N", "145946-N"]
антикрыло_NOUN	["148545-N", "148587-N"]
латекс_NOUN	["110960-N", "143752-N", "147992-N"]
мировой_ADJ::суд_NOUN	["117462-N", "1855-N", "661-N"]
синтез_NOUN	["106456-N", "124899-N"]
бюджетный_ADJ::дыра_NOUN	["107498-N", "123535-N", "148916-N"]
бронирование_NOUN	["110437-N", "116979-N"]
готовый_ADJ::хрен_NOUN	["107911-N", "368-N"]
снежный_ADJ::буря_NOUN	["109324-N", "4220-N"]
диктатура_NOUN	["107344-N", "107374-N", "125550-N"]
слиток_NOUN	["106509-N", "106554-N", "107131-N"]
клеймо_NOUN::на_ADP::животное_ADJ	["107519-N", "111406-N", "3616-N"]
крушение_NOUN::самолет_NOUN	["154643-N", "4151-N", "7494-N"]
караван_VERB::вьючный_ADJ::животное_NOUN	["107207-N", "108660-N"]
